frecuencia,id_externo,moneda,tipo_cambio,fecha,fecha_contable,nota,subsidiaria,nota_linea,id_cuenta_contable,numero_cuenta_contable,debito,credito,external_id_tercero,nombre_tercero,clase,departamento,ubicacion_centro_costo
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333199-10-12-2021,NUEVO GRUPO PJV,199-TARDANZA,1,611101.01-1,0,2.08,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333199-10-12-2021,NUEVO GRUPO PJV,199-TARDANZA,1,611101.01-1,0,0.60,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333199-10-12-2021,ESTE PANAMA PJV,199-TARDANZA,1,611101.01-1,0,2.91,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333199-10-12-2021,NUEVO GRUPO PJV,199-TARDANZA,1,611101.01-1,0,2.24,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333199-10-12-2021,CENTRO PANAMA PJV,199-TARDANZA,1,611101.01-1,0,25.27,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333199-10-12-2021,CENTRO PANAMA PJV,199-TARDANZA,1,611101.01-1,0,0.29,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333199-10-12-2021,METRO PANAMA PJV,199-TARDANZA,1,611101.01-1,0,3.27,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333199-10-12-2021,METRO PANAMA PJV,199-TARDANZA,1,611101.01-1,0,0.19,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333199-10-12-2021,METRO PANAMA PJV,199-TARDANZA,1,611101.01-1,0,2.44,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,HOLDING PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,1277.48,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,METRO PANAMA PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,128.65,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,NORTE PANAMA PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,152.34,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,NORTE PANAMA PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,248.56,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,NORTE PANAMA PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,126.53,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,NORTE PANAMA PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,248.25,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,NORTE PANAMA PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,180.65,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,ESTE PANAMA PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,307.68,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,ESTE PANAMA PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,95.03,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,AFUERA COLON PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,216.07,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,AFUERA COLON PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,156.09,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,CENTRO PANAMA PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,234.98,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,INTERIOR PANAMA PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,126.91,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,INTERIOR PANAMA PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,92.38,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,NUEVO GRUPO PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,122.44,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,NUEVO GRUPO PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,93.15,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,ESTE PANAMA PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,101.13,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,NUEVO GRUPO PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,92.79,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,CENTRO PANAMA PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,279.72,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,CENTRO PANAMA PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,96.01,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,CENTRO PANAMA PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,30.23,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,METRO PANAMA PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,152.63,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,METRO PANAMA PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,184.61,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333200-10-12-2021,METRO PANAMA PJV,200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR),6,212502.01,0,149.64,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,HOLDING PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,160.62,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,METRO PANAMA PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,16.49,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,NORTE PANAMA PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,19.52,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,NORTE PANAMA PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,31.87,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,NORTE PANAMA PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,16.22,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,NORTE PANAMA PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,31.83,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,NORTE PANAMA PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,23.17,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,ESTE PANAMA PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,39.35,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,ESTE PANAMA PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,12.18,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,AFUERA COLON PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,27.71,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,AFUERA COLON PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,20.02,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,CENTRO PANAMA PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,30.12,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,INTERIOR PANAMA PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,16.27,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,INTERIOR PANAMA PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,11.84,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,NUEVO GRUPO PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,15.70,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,NUEVO GRUPO PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,11.94,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,ESTE PANAMA PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,12.97,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,NUEVO GRUPO PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,11.91,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,CENTRO PANAMA PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,35.86,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,CENTRO PANAMA PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,12.31,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,CENTRO PANAMA PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,3.88,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,METRO PANAMA PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,19.57,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,METRO PANAMA PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,23.67,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333201-10-12-2021,METRO PANAMA PJV,201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.),7,212502.02,0,19.19,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333202-10-12-2021,HOLDING PJV,202-IMPUESTO SOBRE LA RENTA (POR PAGAR TRABAJADOR.),8,212502.04,0,502.96,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333202-10-12-2021,ESTE PANAMA PJV,202-IMPUESTO SOBRE LA RENTA (POR PAGAR TRABAJADOR.),8,212502.04,0,10.04,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333208-10-12-2021,HOLDING PJV,208-IMPUESTO SOBRE LA RENTA (POR PAGAR TRABAJADOR) GR,8,212502.04,0,25.00,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333215-10-12-2021,HOLDING PJV,215-IMPUESTO SOBRE LA RENTA (I.S.R.) MAN,8,212502.04,0,74.76,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333305-10-12-2021,AFUERA COLON PJV,305-Lentes (cada 2 años),33,611105.04,42.00,0,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333501-10-12-2021,NORTE PANAMA PJV,501-Banco General,9,212503.01,0,111.52,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333502-10-12-2021,HOLDING PJV,502-Banco La Hipotecaria, S. A.,9,212503.01,0,52.00,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333502-10-12-2021,NORTE PANAMA PJV,502-Banco La Hipotecaria, S. A.,9,212503.01,0,71.00,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333502-10-12-2021,NORTE PANAMA PJV,502-Banco La Hipotecaria, S. A.,9,212503.01,0,92.50,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333502-10-12-2021,CENTRO PANAMA PJV,502-Banco La Hipotecaria, S. A.,9,212503.01,0,80.50,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333503-10-12-2021,NORTE PANAMA PJV,503-Banco Nacional de Panamá  (HIPOTECA),9,212503.01,0,162.58,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333503-10-12-2021,NUEVO GRUPO PJV,503-Banco Nacional de Panamá  (HIPOTECA),9,212503.01,0,41.58,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333505-10-12-2021,NORTE PANAMA PJV,505-Banistmo, S.A.,9,212503.01,0,43.60,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333505-10-12-2021,CENTRO PANAMA PJV,505-Banistmo, S.A.,9,212503.01,0,123.22,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333506-10-12-2021,NORTE PANAMA PJV,506-Caja de Ahorros,9,212503.01,0,26.78,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333506-10-12-2021,ESTE PANAMA PJV,506-Caja de Ahorros,9,212503.01,0,93.20,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333520-10-12-2021,NUEVO GRUPO PJV,520-MultiBank, Inc.,9,212503.01,0,45.42,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333524-10-12-2021,NORTE PANAMA PJV,524-Privivienda, S. A.,9,212503.01,0,60.90,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333524-10-12-2021,ESTE PANAMA PJV,524-Privivienda, S. A.,9,212503.01,0,54.90,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333525-10-12-2021,HOLDING PJV,525-Progreso,9,212503.01,0,30.00,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333525-10-12-2021,INTERIOR PANAMA PJV,525-Progreso,9,212503.01,0,11.05,,...,,,
2,"1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021",US Dollar,1,"2021-12-01","dic2021",0001#333526-10-12-2021,METRO PANAMA PJV,526-Raquel Andrade C,9,212503.01,0,67.50,,...,,,
